id,name,category,description,address,area,city,state,lat,lng,geocode_status,phone,email,website,social_handle,image_url,source_url,confidence,evidence,dedup_status,matched_place_id,matched_place_name,needs_verification,approved,reviewer_notes
access-islamic-academy,Access Islamic Academy,School,Islamic academy in Lagos with a small Facebook following (about 542 likes per snippet).,"1 Omodeinde Street, off Morcas Road, Agege",Agege,Lagos,Lagos,6.619867,3.317042,approx,0703 485 8160,accessislamicacad@yahoo.com,,@accessislamicacad,,https://www.facebook.com/accessislamicacad/,0.6,"Facebook search result titled 'Access Islamic Academy | Lagos'; snippet notes 542 likes on the page.; Verified in-browser 2026-07-23: 996 followers, address/phone/email on page; FB category 'Educational Research Center' — reviewer should confirm it runs a K-12/tahfeez program",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
aamco-schools-apapa-araromi-apapa,"AAMCO Schools, Apapa",School,,"Cemetery Road, Trinity Bus-Stop, Araromi, Apapa, Lagos","Araromi, Apapa",Lagos,Lagos,6.46666,3.344713,approx,,,,,,https://www.finelib.com/education/schools-in-nigeria/arabic-schools,0.55,Listed under Finelib's 'Arabic Schools in Nigeria' (Lagos) category with an Apapa street address.,new,,,false,,
raodhot-schools-igbogbo-ikorodu,Raodhot Schools,School,Private co-educational Muslim school blending Western and Islamic education.,,"Igbogbo, Ikorodu",Ikorodu,Lagos,6.608703,3.513831,approx,,,,facebook.com/raodhotschools,,https://www.nigeriaprivateschools.com/index.php/en/post-detail/33/Top-Islamic-Private-Schools-in-Lagos,0.55,"NigeriaPrivateSchools' Top Islamic Private Schools in Lagos article describes it as a private co-educational Muslim school in Igbogbo, Ikorodu.",new,,,false,,
feif-education-society-okota-oshodi-isolo,FEIF Education Society,School,School listed among the best Islamic secondary schools in Nigeria.,"11, Prince Hamidu Williams Way, Off Okota Road, Lagos",Okota (Oshodi-Isolo),Lagos,Lagos,6.518494,3.318041,approx,,,,,,https://radpointer.com/islamic-secondary-schools/,0.55,Radpointer's 'Best Islamic Secondary Schools in Nigeria' article lists it with the Okota Road address.,new,,,false,,
hebidamis-schools-ikorodu,Hebidamis Schools,School,Government-approved centre providing quality education with Arabic language inclusive.,"No 3, Akpofure Aruna Street, Along Araromi Road, Adamo Ikorodu, Lagos",Ikorodu,Ikorodu,Lagos,6.610546,3.509394,approx,0807 966 2477,,,,,https://www.finelib.com/education/schools-in-nigeria/arabic-schools,0.55,"Listed in finelib.com Arabic Schools directory with Ikorodu address; Arabic-language curriculum stated, though name alone does not indicate an Islamic school.",new,,,false,,
al-ihssan-college-osoroko-osoroko-ibeju-lekki,"Al Ihssan College, Osoroko",School,,"Osoroko, Ibeju-Lekki",Osoroko (Ibeju-Lekki),Lagos,Lagos,6.466631,3.353259,approx,,,,,,https://soluap.com/lagos-secondary-schools-names-and-addresses/,0.5,Listed as 'AL IHSSAN COLLEGE OSOROKO' in a compilation of Lagos secondary school names and addresses; Islamic (Al-Ihsan) name.,new,,,false,,
at-tezkiyah-islamic-school-ibeju-agbe-ibeju-lekki,"At-Tezkiyah Islamic School, Ibeju-Agbe",School,,"Ibeju-Agbe, Ibeju-Lekki",Ibeju-Lekki,Lagos,Lagos,6.41206,4.094958,approx,,,,,,https://soluap.com/lagos-secondary-schools-names-and-addresses/,0.5,Listed as 'AT-TEZKIYAH ISLAMIC SCHOOL IBEJU-AGBE' in a compilation of Lagos secondary school names and addresses.; geocode: area centroid,new,,,false,,
al-mufeed-knowledgeable-secondary-school-ebute-metta-lagos-mainland,Al Mufeed Knowledgeable Secondary School,School,,"53 Ondo Street, Ebute Metta, Lagos",Ebute-Metta (Lagos Mainland),Lagos,Lagos,6.486812,3.387612,ok,,,,,,https://soluap.com/lagos-secondary-schools-names-and-addresses/,0.5,Listed as 'AL MUFEED KNOWLEDGEABLE SECONDARY SCHOOL 53 ONDO STREET EBUTE METTA' in a Lagos secondary schools compilation; Arabic/Islamic name (Al-Mufeed).,new,,,false,,
ahlussunnah-mosque-and-islamic-school-ebute-metta-ebute-metta-east-yaba,"Ahlussunnah Mosque and Islamic School, Ebute Metta",School,"Islamic school attached to the Ahlussunnah Mosque, named among Islamic institutions serving the Ebute Metta area.","Macculum Street, Ebute-Metta",Ebute-Metta East (Yaba),Lagos,Lagos,6.453928,3.38975,approx,,,,,,https://nigeriapropertycentre.com/area-guides/lagos/yaba/ebute-metta-east,0.5,"Nigeria Property Centre's Ebute Metta East area guide names 'Ahlussunnah Mosque and Islamic School' among Islamic institutions in the area.; Enriched from FB page card in-session 2026-07-23: 'General Madrasa of Tahfeez, Islamiyyah and Women Section', 553 followers, Macculum Street shown as address",new,,,false,,
the-exalter-minaret-schools-ikotun-egbeda-ipaja-alimosho,The Exalter Minaret Schools,School,"School focused on 'building a complete Muslim child' with a customised curriculum emphasising quality of instruction and moral development. Motto: 'Knowledge, discipline and good morals'.",,Ikotun/Egbeda/Ipaja (Alimosho),Lagos,Lagos,6.54063,3.283015,approx,,,,,,https://www.schoolscompass.com.ng/affordable-primary-schools-in-Ketu-Ojota,0.5,SchoolsCompass listing page shows it under Lagos-Ikotun/Egbeda/Ipaja with a mission of building a complete Muslim child.,new,,,false,,
al-ameen-nursery-and-basic-school-ketu-kosofe,Al Ameen Nursery and Basic School,School,"Muslim school in Ketu noted for dedicated teachers, prayer before studying and affordable fees. Motto: 'Promising brighter future'.",,Ketu (Kosofe),Lagos,Lagos,6.489247,3.340836,approx,,,,,,https://www.schoolscompass.com.ng/affordable-primary-schools-in-Ketu-Ojota,0.5,SchoolsCompass Ketu/Ojota listing page shows the school in Ketu with prayer before studying highlighted by parents.; geocode: area centroid,new,,,false,,
noble-sprouts-of-faith-school-alapere-ketu-kosofe,Noble Sprouts of Faith School,School,School offering 'the authentic Islamic Montessori education'. Motto: 'Learning and virtue'.,,"Alapere, Ketu (Kosofe)",Lagos,Lagos,6.588243,3.397729,approx,,,,,,https://www.schoolscompass.com.ng/affordable-primary-schools-in-Ketu-Ojota,0.5,SchoolsCompass Ketu/Ojota listing page shows the school at Alapere-Ketu offering authentic Islamic Montessori education.,new,,,false,,
al-hudah-islamic-nursery-and-primary-school-bariga-shomolu,Al Hudah Islamic Nursery And Primary School,School,Islamic nursery and primary school in Bariga.,"19, Akinola Street, by Ladi Lak Bus Stop, Bariga, Shomolu, Lagos",Bariga (Shomolu),Lagos,Lagos,6.535,3.394722,approx,,,,,,https://savycon.com/service/1804530,0.5,"SavyCon directory listing (via search excerpt; page returned 404 on direct fetch) gives the school name and Akinola Street, Bariga address.",new,,,false,,
thaqafatu-islamiyyah-college-badagry-badagry,"Thaqafatu Islamiyyah College, Badagry",School,"Approved private secondary school with an Islamic-society name, on the Lagos State OEQA approved private schools list (approved 2020).","1/3 Thaqafatul Islamiyyah Street, Mebamu New Layout (Nica Bus Stop), Badagry Expressway, Badagry, Lagos",Badagry,Badagry,Lagos,6.624008,3.479294,approx,,,,,,https://oeqalagos.com/wp-content/uploads/2023/08/Secondary-SchoolsSchools.pdf,0.5,Listed in Lagos State OEQA approved private secondary schools PDF with Badagry address and 2020 approval; association affiliation inferred from name only.,new,,,false,,
modirasat-musiliudeen-al-islamiyya-wal-arabiyya-ilasamaja-mushin,Modirasat Musiliudeen Al-Islamiyya Wal-Arabiyya,School,"Madrasah in Ilasamaja, Mushin — 'Teaching the Deen of Islam and letting people understand the beauty of Quran.'","Oladehinde Coker Street, Ilasamaja, Mushin",Ilasamaja (Mushin),Lagos,Lagos,6.530574,3.358712,approx,,,,,,https://www.facebook.com/modirasatmusiliu,0.5,"Found via in-session Facebook page search (reviewer's own account, 2026-07-23): page card shows School category, address, 34 followers. Details from search-result card; full page not yet reviewed",new,,,true,,
start-well-western-and-tahfeez-school-ikorodu,Start-Well Western and Tahfeez School,School,Ikorodu school combining Qur'an memorization (tahfeez) with western education; participates in MAN Lagos mathematics competitions.,,Ikorodu,Lagos,Lagos,6.621461,3.50095,approx,,,,,,https://www.facebook.com/p/Start-Well-Western-and-Tahfeez-Sch-100070140784944/,0.5,"Search snippets describe Start-Well Western and Tahfeez School as located in Ikorodu, Lagos, producing Hufaz alongside western academics; listed by Mathematical Association of Nigeria Lagos chapter.; Checked in-browser 2026-07-23: page live, 306 followers, bio confirms tahfeez+western identity ('we produce great Hufaz'); no address published — Ikorodu placement still from search snippet only",new,,,true,,
nawair-ud-deen-private-school-oshodi,Nawair-Ud-Deen Private School,School,"Private school of the Nawair-Ud-Deen Muslim society, located in Oshodi.",,Oshodi,Lagos,Lagos,6.60166,3.5108,approx,,,https://nawairuddeenprivateschool.org.ng,@Nawairuddeenprivateschool,,https://www.facebook.com/Nawairuddeenprivateschool/,0.5,"Facebook video snippet titled 'NAWAIR-UD-DEEN PRIVATE SCHOOL, OSHODI. ASA Cultural Day Celebration' ties the page to Oshodi, Lagos; Nawair-Ud-Deen is a Lagos Muslim society.; Checked in-browser 2026-07-23: bio confirms Islamic identity ('supported with Islamic teachings') but page has no posts/address, and the school's own domain fails DNS — location still unconfirmed",new,,,true,,
ihya-us-sunna-islamiyya-mile-12-kosofe,Ihya Us-Sunna Islamiyya,School,Not-for-profit Qur'an memorisation centre (tahfiz) launched by the Islamic Concerned Committee of Mile 12 International Market.,,Mile 12 (Kosofe),Lagos,Lagos,6.585289,3.499835,approx,,,,,,https://www.facebook.com/ihyausunnaislamiyya,0.45,"Found via in-session Facebook page search (reviewer's own account, 2026-07-23): page card describes the Mile 12 International Market tahfiz centre, 12 followers. Details from search-result card; full page not yet reviewed",new,,,true,,
muslim-teacher-s-college-surulere,Muslim Teacher's College,School,"Muslim college on Randle Avenue, Surulere, Lagos; surfaced via its Facebook page.","82 Randle Avenue, Surulere",Surulere,Lagos,Lagos,6.543899,3.498905,approx,0802 781 7071,,,,,https://www.facebook.com/p/Muslim-Teachers-College-100080449744186/,0.45,"Facebook search result titled 'Muslim Teacher's College | Lagos'; snippet places it on Randle Avenue, Surulere.; Checked in-browser 2026-07-23: address/phone on page, but the page is run by the old students' association and dormant since ~2017; institution exists, current form (public college?) unconfirmed",new,,,true,,
barakat-islamic-model-school-ajegunle-ajegunle,"Barakat Islamic Model School, Ajegunle",School,,,Ajegunle,Lagos,Lagos,6.536091,3.363652,approx,,,,,,https://soluap.com/lagos-secondary-schools-names-and-addresses/,0.4,"Listed as 'BARAKAT ISLAMIC MODEL SCHOOL AJEGUNLE' in a Lagos secondary schools compilation; no street address given, and which Ajegunle (Apapa vs Ikorodu Road) is not specified.",new,,,false,,
ilead-college-ikorodu-ebute,ILEAD College,School,"College in Ebute Ikorodu offering JSS 1 - SSS 3, boarding Tahfiz, and weekend Arabiyyah classes.",,Ikorodu (Ebute),Lagos,Lagos,6.621461,3.50095,approx,,,,@ILEADCOLLEGE,,https://www.facebook.com/ILEADCOLLEGE/,0.4,"Facebook snippet: 'ILEAD College, Ikorodu - Located in Ebute Ikorodu, Lagos, offering JSS 1 - SSS 3, boarding Tahfiz, and weekend Arabiyyah classes'.; Checked in-browser 2026-07-23: FB page unavailable (deleted/restricted); needs another source or local knowledge",new,,,true,,
al-ameen-muslim-private-school-abule-egba,Al-Ameen Muslim Private School,School,"Muslim private school in Abule Egba offering pre-school, nursery, kindergarten and basic classes.",,Abule Egba,Lagos,Lagos,6.604582,3.319977,approx,,,,,,https://www.facebook.com/p/Al-Ameen-Muslim-Private-School-100054868265429/,0.4,"Facebook snippet: 'Al-Ameen Muslim Private School is located in Lagos ... offers PRE-SCHOOL, NURSERY, KINDERGARTEN, and BASIC CLASSES ... located in Abuleagba, Lagos'.; Checked in-browser 2026-07-23: FB page unavailable (deleted/restricted); needs another source or local knowledge",new,,,true,,
modrasat-nosirudeen-islamic-arabic-school-oshodi-campus-oshodi,Modrasat Nosirudeen Islamic & Arabic School (Oshodi Campus),School,Islamic and Arabic school with a campus in Oshodi.,,Oshodi,Lagos,Lagos,6.60166,3.5108,approx,,akinwunmiabdullateef@rocketmail.com,,,,https://www.facebook.com/p/Modrasat-Nosirudeen-Islamic-Arabic-School-Oshodi-Campus-100024911059126/,0.35,"Facebook page titled 'Modrasat Nosirudeen Islamic & Arabic School (Oshodi Campus)' surfaced in a search for Islamic schools in Oshodi/Isolo/Mushin, Lagos.; Checked in-browser 2026-07-23: page dormant (~11-year-old alumni posts), 34 followers, no address; current operation unconfirmed — needs local knowledge",new,,,true,,
lekki-muslim-ummah-group-of-schools-lekki-phase-1-eti-osa,Lekki Muslim Ummah Group of Schools,School,"Islamic group of schools (nursery to secondary, day and boarding) founded in 2016; integrates Qur'anic teachings with a British-Nigerian curriculum, aiming at moral and academic excellence.","81A, Hakeem Dickson Street, Lekki Phase 1, Lagos",Lekki Phase 1 (Eti-Osa),Lagos,Lagos,6.442287,3.487438,approx,+2349034710087,lemuschools@gmail.com,https://lekkiummahschools.org.ng,,https://www.nigeriaprivateschools.com/uploads/logos/Lekki_muslim_ummah_logo.jpg,https://www.nigeriaprivateschools.com/index.php/en/ads/680de5f29ec1c/Lekki-Muslim-Ummah-Group-of-Schools,0.9,"NigeriaPrivateSchools directory profile lists it as a government-approved Islamic day/boarding school at 81A Hakeem Dickson Street, Lekki Phase 1, with phone and email.",likely-dup,07768b64-e4eb-407c-9251-0a32803efa7f,Lekki Muslim Ummah Group of Schools,false,,
the-crescent-schools-victoria-island-eti-osa,The Crescent Schools,School,"Islamic-orientation day school established 1981, creche through secondary, blending Nigerian and British curricula with Quran, Arabic and Islamic Studies.","1004 Estate, Victoria Island, Lagos",Victoria Island (Eti-Osa),Lagos,Lagos,6.430028,3.42599,approx,+234 703 361 0065,admin@thecrescentschools.com,https://thecrescentschools.com,,https://thecrescentschools.com/wp-content/uploads/2019/12/school-logo.png,https://thecrescentschools.com/,0.9,School's own website gives Victoria Island address and contacts; Islamic orientation and 1981 founding confirmed by nigeriaprivateschools.com and Edusko directory profiles.,likely-dup,dcf8e3d1-fabe-4203-a288-d126dc9a75ae,Crescent International School,false,,
toyibat-group-of-schools-gbagada-shomolu-kosofe-axis,Toyibat Group of Schools,School,"Muslim co-educational school (KG to SSS3) established in 1979 by educationist and Muslim leader Alhaja Toyibat Yusuf-Adeniji, with an organised Qur'an memorisation programme; English, Arabic, French and Persian taught.","No. 1 Medina Estate, Gbagada, Lagos",Gbagada (Shomolu/Kosofe axis),Lagos,Lagos,6.558073,3.383621,approx,"08186177837, 08023217709",,http://www.toyibat.com,@toyibatgroupofschools (Instagram),,https://schoolscompass.com.ng/schooldetails/2599651119bd6fb271695619517,0.85,"SchoolsCompass profile (Somolu/Bariga/Gbagada) states the Muslim co-educational status, 1979 founding, Medina Estate Gbagada address, phones and website; also listed by Radpointer among best Islamic secondary schools.; also seen at https://www.finelib.com/listing/Toyibat-Comprehensive-High-School/41255/",likely-dup,4a2f3c81-be0a-4d26-9ae4-e6fe2be8c623,Toyibat Group of Schools,false,,
daarul-bayyinah-schools-ikorodu,Daarul Bayyinah Schools,School,'Nurturing tomorrow's leaders on pristine Islam' - imparts knowledge of both Islamic and Western education using modern teaching-learning methods; creche/daycare through primary; day and boarding.,"2, Ayodele Oniundele Street, Agodo Alaara, Ikorodu, Lagos",Ikorodu,Ikorodu,Lagos,6.621461,3.50095,approx,0701 082 1938,,,,https://schoolscompass.com.ng/storage/badges/baarul.jpg,https://schoolscompass.com.ng/schools/show/3918/daarul-bayyinah-schools,0.75,"SchoolsCompass directory profile with Ikorodu address, levels and fees; note the listed phone also appears on another SchoolsCompass profile and may be a platform number.",likely-dup,c7bf8b24-9a02-43c4-a301-f48b61b1dd1a,Daarul Bayyinah Schools,false,,
madrasatu-khadeejata-binti-khuwaylid-ikoyi-dolphin-estate,Madrasatu Khadeejata binti Khuwaylid,School,"Provides Islamic and secular education, integrating Islamic, Saudi, British and Nigerian curricula.","Oshodi Street, Dolphin Estate, Ikoyi, Lagos",Ikoyi (Dolphin Estate),Lagos,Lagos,6.570707,3.480841,approx,,,,,,https://raisingmumeens.com/business-directory-2/wpbdp_category/muslim-schools-in-nigeria/,0.6,"Raising Mumeens Muslim-schools directory lists the madrasah at Dolphin Estate, Ikoyi with an Islamic-plus-secular curriculum description.",likely-dup,51d87d58-5801-4b99-9cbc-16e28cbab69f,Madrasatu Khadeejata binti Khuwaylid,false,,
hikmatullahi-group-of-schools,Hikmatullahi Group of Schools,School,Provides comprehensive Islamic and Western education with a vision to nurture ethically conscious and academically sound individuals.,,,Lagos,Lagos,6.511045,3.36825,approx,,,,,,https://www.nigeriaprivateschools.com/index.php/en/post-detail/14/Top-25-Best-Islamic-Private-Schools-in-Nigeria-2025,0.5,Named as a Lagos Islamic private school in nigeriaprivateschools.com Top 25 Best Islamic Private Schools in Nigeria 2025; no address published on the page.,likely-dup,9c33a318-8039-4d61-bd1e-13b2eeda51cc,Hikmatullahi Group of Schools,false,,
hilaalun-mushriqun-school-bright-crescent-schools,Hilaalun Mushriqun School (Bright Crescent Schools),School,"A beacon for balanced Islamic and secular education, emphasizing critical thinking, creativity and religious devotion.",,,Lagos,Lagos,6.511045,3.36825,approx,,,,,,https://www.nigeriaprivateschools.com/index.php/en/post-detail/14/Top-25-Best-Islamic-Private-Schools-in-Nigeria-2025,0.5,Named as a Lagos Islamic private school in nigeriaprivateschools.com Top 25 Best Islamic Private Schools in Nigeria 2025; no address published on the page.,likely-dup,f9a00dff-dc71-43eb-ac4b-644a71fe2266,Hilaalun Mushriqun School (Bright Crescent),false,,
daarul-arqam-schools,Daarul Arqam Schools,School,"Combines Quran memorization, Islamic sciences, and Western academics.",,,Lagos,Lagos,6.511045,3.36825,approx,,,,,,https://www.nigeriaprivateschools.com/index.php/en/post-detail/14/Top-25-Best-Islamic-Private-Schools-in-Nigeria-2025,0.5,Named as a Lagos Islamic private school in nigeriaprivateschools.com Top 25 Best Islamic Private Schools in Nigeria 2025; no address published on the page.,likely-dup,40622905-0e22-41e9-854c-893f7a44cbee,Daarul Arqam Schools,false,,
